"MISSION","SETNO","SDATE","DMIN","DMAX","SURFACE_TEMPERATURE","BOTTOM_TEMPERATURE","LATITUDE","LONGITUDE","YEAR","XTYPE","XTYPEDESC","SPEC","TOTWGT","TOTNO","COMM"
"NED2015002",21,"2015-03-15 04:14:00",28,31,4.8,4.8,41.9861666666667,-67.3181666666667,2015,1,"Stratified random survey set",2550,1.86,6,"AMERICAN LOBSTER"
"TEL2016003",52,"2016-03-21 06:32:00",91,92,NA,NA,43.7228333333333,-67.1468333333333,2016,1,"Stratified random survey set",2550,6.81,8,"AMERICAN LOBSTER"
"NED2010027",72,"2010-07-15 18:34:00",180,186,18.49,8.31,42.4125,-67.3335,2010,1,"Stratified random survey set",2550,3.15,3,"AMERICAN LOBSTER"
"TEL2018023",44,"2018-07-20 12:55:00",128,129,15.8,9.5,42.4468333333333,-66.2781666666667,2018,1,"Stratified random survey set",2550,1.6,2,"AMERICAN LOBSTER"
"NED2010027",40,"2010-07-12 04:10:00",40,46,9.5,8.61,44.0045,-66.4668333333333,2010,1,"Stratified random survey set",2550,11.88,12,"AMERICAN LOBSTER"
"NED2016016",17,"2016-07-05 10:31:00",45,47,13.1,4.1,43.445,-64.7826666666667,2016,1,"Stratified random survey set",2550,0.709,1,"AMERICAN LOBSTER"
"NED2014102",43,"2014-03-20 07:11:00",167,167,NA,NA,42.3348333333333,-66.772,2014,5,"Comparative fishing experiment",2550,12.57,7,"AMERICAN LOBSTER"
"NED2015017",78,"2015-07-11 00:32:00",73,73,10.65,7.36,44.7276666666667,-66.2506666666667,2015,1,"Stratified random survey set",2550,27.52,28,"AMERICAN LOBSTER"
"NED2012002",83,"2012-03-03 23:01:00",57,60,NA,NA,41.5191666666667,-66.0938333333333,2012,1,"Stratified random survey set",2550,7.92,3,"AMERICAN LOBSTER"
"NED2011025",31,"2011-07-08 23:29:00",89,90,12.42,9.79,42.4703333333333,-65.9488333333333,2011,1,"Stratified random survey set",2550,2.95,2,"AMERICAN LOBSTER"
"NED2014018",33,"2014-07-17 14:07:00",49,54,9.89,8.96,44.4193333333333,-66.2561666666667,2014,1,"Stratified random survey set",2550,33.55,37,"AMERICAN LOBSTER"
"NED2010027",74,"2010-07-16 01:46:00",133,135,17.44,7.89,42.3796666666667,-66.3521666666667,2010,1,"Stratified random survey set",2550,11.2,7,"AMERICAN LOBSTER"
"NED2012022",99,"2012-07-16 16:08:00",170,172,18.78,8.07,42.4723333333333,-66.8125,2012,1,"Stratified random survey set",2550,3.9,4,"AMERICAN LOBSTER"
"NED2016016",63,"2016-07-12 08:03:00",24,25,12.4,12,45.4146666666667,-65.1163333333333,2016,1,"Stratified random survey set",2550,67.37,235,"AMERICAN LOBSTER"
"NED2017020",75,"2017-07-12 09:49:00",146,149,NA,NA,42.6063333333333,-67.3665,2017,1,"Stratified random survey set",2550,8.34,11,"AMERICAN LOBSTER"
"NED2015017",63,"2015-07-09 06:51:00",58,59,9.45,7.8,42.7233333333333,-66.416,2015,1,"Stratified random survey set",2550,59.54,48,"AMERICAN LOBSTER"
"NED2013028",100,"2013-08-11 21:47:00",49,49,NA,NA,42.4905,-65.7518333333333,2013,5,"Comparative fishing experiment",2550,17.79,12,"AMERICAN LOBSTER"
"TEL2016003",47,"2016-03-20 14:58:00",114,118,NA,NA,43.416,-66.8441666666667,2016,1,"Stratified random survey set",2550,78.54,64,"AMERICAN LOBSTER"
"NED2014018",52,"2014-07-20 02:51:00",124,125,14.28,9.86,43.326,-67.2206666666667,2014,1,"Stratified random survey set",2550,3.57,4,"AMERICAN LOBSTER"
"NED2013002",89,"2013-03-15 15:33:00",85,87,6.13,6.15,41.525,-69.0936666666667,2013,1,"Stratified random survey set",2550,16.17,12,"AMERICAN LOBSTER"
"NED2012002",42,"2012-02-17 21:18:00",31,33,NA,NA,41.7455,-67.0846666666667,2012,1,"Stratified random survey set",2550,1.075,1,"AMERICAN LOBSTER"
"NED2013022",53,"2013-07-08 06:28:00",127,129,14.58,8.6,43.3755,-67.1321666666667,2013,1,"Stratified random survey set",2550,4.43,7,"AMERICAN LOBSTER"
"NED2017020",49,"2017-07-09 18:17:00",37,39,10.1,9.92,44.9261666666667,-65.4718333333333,2017,1,"Stratified random survey set",2550,19.04,20,"AMERICAN LOBSTER"
"NED2017020",44,"2017-07-09 05:25:00",40,40,NA,NA,44.9865,-66.476,2017,1,"Stratified random survey set",2550,4,9,"AMERICAN LOBSTER"
"TEL2018023",73,"2018-07-24 15:09:00",73,77,12.7,9,44.5031666666667,-66.2651666666667,2018,1,"Stratified random survey set",2550,13.68,11,"AMERICAN LOBSTER"
"NED2012002",128,"2012-03-14 02:52:00",190,192,5.66,7.8,42.4283333333333,-66.8405,2012,1,"Stratified random survey set",2550,19.7,19,"AMERICAN LOBSTER"
"NED2017020",111,"2017-07-15 17:38:00",50,51,14.65,12.62,42.663,-65.5248333333333,2017,1,"Stratified random survey set",2550,15.11,11,"AMERICAN LOBSTER"
"NED2013022",32,"2013-07-05 18:36:00",120,122,14.38,9.61,42.5581666666667,-66.6208333333333,2013,1,"Stratified random survey set",2550,4.5,3,"AMERICAN LOBSTER"
"NED2012022",24,"2012-07-07 09:35:00",59,61,NA,NA,43.4328333333333,-62.8796666666667,2012,1,"Stratified random survey set",2550,1.842,1,"AMERICAN LOBSTER"
"NED2013028",72,"2013-08-09 16:01:00",56,57,NA,NA,42.7563333333333,-66.4233333333333,2013,5,"Comparative fishing experiment",2550,3.42,4,"AMERICAN LOBSTER"
"NED2014018",53,"2014-07-20 06:11:00",104,105,15.07,9.59,43.1101666666667,-67.4948333333333,2014,1,"Stratified random survey set",2550,3.17,4,"AMERICAN LOBSTER"
"NED2017020",118,"2017-07-16 12:09:00",62,63,16.57,8.59,42.537,-64.9836666666667,2017,1,"Stratified random survey set",2550,38.77,36,"AMERICAN LOBSTER"
"NED2011025",83,"2011-07-14 08:05:00",170,174,14.05,8.89,42.526,-67.232,2011,1,"Stratified random survey set",2550,3.4,3,"AMERICAN LOBSTER"
"NED2014002",39,"2014-02-26 07:29:00",91,93,5.57,9.13,41.8218333333333,-65.7455,2014,1,"Stratified random survey set",2550,2.33,3,"AMERICAN LOBSTER"
"NED2015017",232,"2015-08-16 13:10:00",42,43,18.68,8.65,43.3448333333333,-61.3686666666667,2015,1,"Stratified random survey set",2550,4.71,1,"AMERICAN LOBSTER"
"NED2014018",88,"2014-07-28 05:59:00",59,60,17.24,9.95,43.4398333333333,-62.8565,2014,1,"Stratified random survey set",2550,2.95,1,"AMERICAN LOBSTER"
"NED2013002",8,"2013-02-27 04:23:00",45,48,5.97,6.03,42.0195,-66.4176666666667,2013,1,"Stratified random survey set",2550,0.02,1,"AMERICAN LOBSTER"
"NED2012022",106,"2012-07-17 11:36:00",113,185,19.4,12.61,41.2823333333333,-66.206,2012,8,"Exploratory fishing",2550,19.97,15,"AMERICAN LOBSTER"
"NED2014018",47,"2014-07-19 08:58:00",66,68,9.58,7.78,44.3473333333333,-66.9695,2014,1,"Stratified random survey set",2550,3.67,4,"AMERICAN LOBSTER"
"NED2014101",29,"2014-03-16 04:28:00",45,49,NA,NA,44.926,-65.8841666666667,2014,1,"Stratified random survey set",2550,2.46,4,"AMERICAN LOBSTER"
"TEL2016002",88,"2016-03-10 05:21:00",114,115,NA,NA,42.2021666666667,-66.7416666666667,2016,1,"Stratified random survey set",2550,114.89,80,"AMERICAN LOBSTER"
"NED2017020",115,"2017-07-16 02:50:00",55,56,15.59,12.14,42.4253333333333,-65.4556666666667,2017,1,"Stratified random survey set",2550,13.64,16,"AMERICAN LOBSTER"
"NED2017020",126,"2017-07-17 07:26:00",68,69,16.64,6.64,42.7983333333333,-64.2273333333333,2017,1,"Stratified random survey set",2550,20.88,18,"AMERICAN LOBSTER"
"NED2013022",28,"2013-07-05 09:51:00",45,48,10.06,8.44,42.7905,-65.8963333333333,2013,1,"Stratified random survey set",2550,63.11,50,"AMERICAN LOBSTER"
"VEN2018002",15,"2018-03-23 06:47:00",33,36,NA,6.2,42.1118333333333,-67.2561666666667,2018,1,"Stratified random survey set",2550,28.08,42,"AMERICAN LOBSTER"
"NED2010027",44,"2010-07-12 13:39:00",56,59,11.26,7.9,44.438,-66.7995,2010,1,"Stratified random survey set",2550,1.38,7,"AMERICAN LOBSTER"
"NED2012002",120,"2012-03-13 08:58:00",33,35,5.04,5.07,42.7011666666667,-66.1255,2012,1,"Stratified random survey set",2550,1.13,1,"AMERICAN LOBSTER"
"NED2010027",35,"2010-07-10 14:52:00",74,77,14.43,9.41,42.75,-66.5458333333333,2010,1,"Stratified random survey set",2550,23.79,16,"AMERICAN LOBSTER"
"NED2014101",35,"2014-03-18 18:39:00",92,92,NA,NA,44.0776666666667,-66.9091666666667,2014,1,"Stratified random survey set",2550,12.69,13,"AMERICAN LOBSTER"
"TEL2018023",16,"2018-07-15 16:29:00",91,93,15.5,11.1,43.3226666666667,-63.2913333333333,2018,1,"Stratified random survey set",2550,1.17,1,"AMERICAN LOBSTER"
"NED2017020",62,"2017-07-11 02:56:00",104,106,15.42,8.11,43.8076666666667,-67.3345,2017,1,"Stratified random survey set",2550,2.28,2,"AMERICAN LOBSTER"
"TEL2018023",26,"2018-07-16 21:52:00",72,74,15.2,7.1,43.6583333333333,-64.6585,2018,1,"Stratified random survey set",2550,11.15,11,"AMERICAN LOBSTER"
"NED2014018",34,"2014-07-17 16:15:00",67,68,10.58,8.22,44.5233333333333,-66.213,2014,1,"Stratified random survey set",2550,3.08,5,"AMERICAN LOBSTER"
"NED2011025",157,"2011-07-21 21:30:00",22,24,13.25,5.07,44.607,-60.6395,2011,1,"Stratified random survey set",2550,0.784,1,"AMERICAN LOBSTER"
"NED2016016",22,"2016-07-06 00:46:00",60,62,12.2,7.6,42.8335,-65.7175,2016,1,"Stratified random survey set",2550,83.21,68,"AMERICAN LOBSTER"
"NED2011025",66,"2011-07-12 12:32:00",37,37,12.39,9.19,45.0913333333333,-66.2143333333333,2011,1,"Stratified random survey set",2550,21.2,37,"AMERICAN LOBSTER"
"NED2012002",9,"2012-02-14 17:10:00",33,35,6.71,6.74,42.1011666666667,-67.0018333333333,2012,1,"Stratified random survey set",2550,1.74,1,"AMERICAN LOBSTER"
"VEN2018002",11,"2018-03-22 22:43:00",43,47,NA,7.2,42.146,-66.9475,2018,1,"Stratified random survey set",2550,46.13,28,"AMERICAN LOBSTER"
"TEL2016003",58,"2016-03-22 04:07:00",52,57,NA,NA,45.0018333333333,-66.1653333333333,2016,1,"Stratified random survey set",2550,50.52,69,"AMERICAN LOBSTER"
"NED2012022",230,"2012-08-04 06:30:00",58,59,18.11,9.96,43.4245,-60.6511666666667,2012,1,"Stratified random survey set",2550,10.77,2,"AMERICAN LOBSTER"
"NED2016016",195,"2016-08-04 04:01:00",54,58,17.7,8.1,42.774,-65.3538333333333,2016,1,"Stratified random survey set",2550,15.49,15,"AMERICAN LOBSTER"
"NED2014018",83,"2014-07-27 16:24:00",108,112,17.21,10.83,42.8303333333333,-63.6418333333333,2014,1,"Stratified random survey set",2550,4.232,2,"AMERICAN LOBSTER"
"NED2012022",98,"2012-07-16 13:42:00",145,146,18.58,8.4,42.513,-66.6133333333333,2012,1,"Stratified random survey set",2550,1.582,2,"AMERICAN LOBSTER"
"NED2012002",124,"2012-03-13 15:34:00",110,110,5.46,9.08,42.9483333333333,-66.7251666666667,2012,1,"Stratified random survey set",2550,5.14,4,"AMERICAN LOBSTER"
"NED2011025",277,"2011-08-07 19:45:00",63,67,17.45,10.98,42.864,-62.7678333333333,2011,1,"Stratified random survey set",2550,36.61,15,"AMERICAN LOBSTER"
"NED2013028",108,"2013-08-12 08:19:00",53,56,NA,NA,42.42,-65.4538333333333,2013,5,"Comparative fishing experiment",2550,1,1,"AMERICAN LOBSTER"
"NED2016016",92,"2016-07-15 18:08:00",33,35,11.9,9,42.7311666666667,-66.0973333333333,2016,1,"Stratified random survey set",2550,260.94,226,"AMERICAN LOBSTER"
"NED2012002",130,"2012-03-14 10:34:00",141,141,6.02,8.12,42.5898333333333,-67.4165,2012,1,"Stratified random survey set",2550,7.61,6,"AMERICAN LOBSTER"
"NED2014101",23,"2014-03-14 13:41:00",30,31,NA,NA,45.0563333333333,-66.372,2014,1,"Stratified random survey set",2550,52.84,141,"AMERICAN LOBSTER"
"NED2012022",56,"2012-07-11 17:18:00",43,45,14.87,10.02,42.713,-65.9675,2012,1,"Stratified random survey set",2550,14.75,11,"AMERICAN LOBSTER"
"NED2015017",81,"2015-07-11 07:08:00",46,48,9.07,8.45,45.0926666666667,-65.6955,2015,1,"Stratified random survey set",2550,19.16,16,"AMERICAN LOBSTER"
"NED2016016",71,"2016-07-13 06:57:00",47,50,11.6,9.4,44.5518333333333,-66.1283333333333,2016,1,"Stratified random survey set",2550,40.09,64,"AMERICAN LOBSTER"
"NED2015017",115,"2015-08-02 22:57:00",62,63,16.31,11.62,42.2963333333333,-65.3851666666667,2015,1,"Stratified random survey set",2550,11.76,11,"AMERICAN LOBSTER"
"NED2011002",24,"2011-02-24 11:07:00",42,43,NA,NA,42.0488333333333,-66.6213333333333,2011,1,"Stratified random survey set",2550,0.116,1,"AMERICAN LOBSTER"
"NED2011025",67,"2011-07-12 14:45:00",54,56,12.51,8.09,44.9535,-66.3901666666667,2011,1,"Stratified random survey set",2550,3.14,3,"AMERICAN LOBSTER"
"NED2015017",65,"2015-07-09 11:28:00",94,98,14.22,10.4,42.7033333333333,-66.8586666666667,2015,1,"Stratified random survey set",2550,43.63,33,"AMERICAN LOBSTER"
"NED2017020",76,"2017-07-12 12:29:00",156,158,14.07,9.01,42.6033333333333,-66.9875,2017,1,"Stratified random survey set",2550,13.8,16,"AMERICAN LOBSTER"
"NED2012002",84,"2012-03-04 00:37:00",59,60,NA,NA,41.6321666666667,-65.958,2012,1,"Stratified random survey set",2550,1.242,1,"AMERICAN LOBSTER"
"NED2017020",41,"2017-07-08 23:31:00",46,48,8.4,8.22,44.7668333333333,-66.8588333333333,2017,1,"Stratified random survey set",2550,20.43,54,"AMERICAN LOBSTER"
"NED2017002",9,"2017-03-06 22:45:00",44,50,6.4,6.4,41.2338333333333,-69.2115,2017,1,"Stratified random survey set",2550,5.12,5,"AMERICAN LOBSTER"
"TEL2017002",51,"2017-03-27 16:46:00",114,116,NA,NA,42.1951666666667,-66.5991666666667,2017,1,"Stratified random survey set",2550,191.75,151,"AMERICAN LOBSTER"
"NED2012022",75,"2012-07-13 18:39:00",40,41,13.29,11.52,44.9813333333333,-65.4666666666667,2012,1,"Stratified random survey set",2550,34.27,36,"AMERICAN LOBSTER"
"NED2013028",68,"2013-08-09 11:22:00",36,36,NA,NA,42.6605,-66.2563333333333,2013,5,"Comparative fishing experiment",2550,8.09,7,"AMERICAN LOBSTER"
"NED2013028",78,"2013-08-10 08:12:00",90,99,NA,NA,42.7926666666667,-66.693,2013,5,"Comparative fishing experiment",2550,3.64,4,"AMERICAN LOBSTER"
"VEN2018002",46,"2018-03-25 15:05:00",36,38,NA,6.4,41.9275,-66.7678333333333,2018,1,"Stratified random survey set",2550,0.948,2,"AMERICAN LOBSTER"
"NED2015017",94,"2015-07-12 18:09:00",66,72,12.24,7.31,44.1725,-67.1541666666667,2015,1,"Stratified random survey set",2550,11.31,12,"AMERICAN LOBSTER"
"NED2012002",50,"2012-02-29 13:12:00",55,57,NA,NA,41.8631666666667,-65.9446666666667,2012,1,"Stratified random survey set",2550,15.68,10,"AMERICAN LOBSTER"
"NED2014002",61,"2014-03-01 17:29:00",81,81,4.96,4.96,41.4461666666667,-69.0441666666667,2014,1,"Stratified random survey set",2550,0.88,1,"AMERICAN LOBSTER"
"NED2011025",32,"2011-07-09 01:21:00",37,39,11.96,7.18,42.5966666666667,-66.1145,2011,1,"Stratified random survey set",2550,36.61,30,"AMERICAN LOBSTER"
"NED2011025",35,"2011-07-09 12:17:00",44,46,10.21,7.29,42.8243333333333,-65.9,2011,1,"Stratified random survey set",2550,31.04,24,"AMERICAN LOBSTER"
"TEL2018023",37,"2018-07-19 17:47:00",50,51,16.2,5.3,42.6175,-65.3345,2018,1,"Stratified random survey set",2550,11.03,11,"AMERICAN LOBSTER"
"NED2015017",117,"2015-08-03 06:40:00",108,109,18.83,9.87,42.5941666666667,-64.4851666666667,2015,1,"Stratified random survey set",2550,5.42,5,"AMERICAN LOBSTER"
"TEL2016003",11,"2016-03-15 21:19:00",50,51,NA,NA,43.2485,-64.004,2016,1,"Stratified random survey set",2550,1.209,1,"AMERICAN LOBSTER"
"NED2017002",4,"2017-03-06 07:50:00",85,92,NA,NA,42.1136666666667,-68.7895,2017,1,"Stratified random survey set",2550,1.166,1,"AMERICAN LOBSTER"
"NED2014018",95,"2014-07-29 04:36:00",80,82,16.03,11.57,42.9631666666667,-63.114,2014,1,"Stratified random survey set",2550,4.42,3,"AMERICAN LOBSTER"
"NED2013002",26,"2013-03-01 10:08:00",93,94,5.92,8.61,42.172,-67.2575,2013,1,"Stratified random survey set",2550,9.56,4,"AMERICAN LOBSTER"
"NED2011025",82,"2011-07-14 04:30:00",110,116,14.68,8.8,42.694,-67.4678333333333,2011,1,"Stratified random survey set",2550,4.42,5,"AMERICAN LOBSTER"
"TEL2016003",66,"2016-03-23 06:15:00",59,60,NA,NA,44.82,-66.1265,2016,1,"Stratified random survey set",2550,86.48,82,"AMERICAN LOBSTER"
"NED2012002",25,"2012-02-16 09:52:00",46,48,NA,NA,40.6651666666667,-67.9458333333333,2012,1,"Stratified random survey set",2550,0.69,1,"AMERICAN LOBSTER"
"NED2014018",89,"2014-07-28 08:42:00",135,137,16.89,10.53,43.6476666666667,-63.048,2014,1,"Stratified random survey set",2550,0.615,0,"AMERICAN LOBSTER"
"TEL2016003",28,"2016-03-18 00:09:00",60,74,NA,NA,42.4393333333333,-65.8138333333333,2016,1,"Stratified random survey set",2550,11.62,5,"AMERICAN LOBSTER"
"TEL2017002",41,"2017-03-26 19:09:00",47,49,3.4,5,41.5916666666667,-66.3666666666667,2017,1,"Stratified random survey set",2550,2.015,1,"AMERICAN LOBSTER"
"NED2013022",35,"2013-07-06 02:06:00",107,110,14.99,9.78,42.3433333333333,-65.849,2013,1,"Stratified random survey set",2550,13.54,11,"AMERICAN LOBSTER"
"NED2015017",60,"2015-07-08 22:47:00",47,48,11.14,8.82,42.4735,-65.6615,2015,1,"Stratified random survey set",2550,114.17,84,"AMERICAN LOBSTER"
"NED2012002",109,"2012-03-12 07:41:00",49,51,3.32,5.15,42.6998333333333,-65.4576666666667,2012,1,"Stratified random survey set",2550,4.64,7,"AMERICAN LOBSTER"
"NED2014018",38,"2014-07-18 02:59:00",40,43,10.84,8.72,44.9811666666667,-66.488,2014,1,"Stratified random survey set",2550,8.38,7,"AMERICAN LOBSTER"
"TEL2018023",77,"2018-07-25 12:44:00",106,107,15.1,10.1,42.9583333333333,-66.756,2018,1,"Stratified random survey set",2550,5.85,5,"AMERICAN LOBSTER"
"TEL2017002",44,"2017-03-27 02:35:00",51,52,3,6.9,42.0623333333333,-66.117,2017,1,"Stratified random survey set",2550,20.22,19,"AMERICAN LOBSTER"
"TEL2018023",35,"2018-07-19 11:09:00",74,76,13.9,7.5,42.8643333333333,-65.3826666666667,2018,1,"Stratified random survey set",2550,1.31,2,"AMERICAN LOBSTER"
"NED2010002",72,"2010-03-28 12:37:00",127,144,NA,NA,42.9321666666667,-62.3346666666667,2010,1,"Stratified random survey set",2550,20.12,8,"AMERICAN LOBSTER"
"NED2013028",94,"2013-08-11 12:38:00",52,67,NA,NA,42.601,-66.264,2013,5,"Comparative fishing experiment",2550,25.55,24,"AMERICAN LOBSTER"
"TEL2017002",6,"2017-03-21 19:53:00",49,50,NA,NA,41.55,-66.2183333333333,2017,1,"Stratified random survey set",2550,5.04,2,"AMERICAN LOBSTER"
"NED2013028",53,"2013-08-08 07:15:00",42,44,NA,NA,42.9813333333333,-64.7966666666667,2013,5,"Comparative fishing experiment",2550,3.009,3,"AMERICAN LOBSTER"
"NED2010001",18,"2010-02-28 13:05:00",29,31,4.78,4.79,41.6085,-67.0641666666667,2010,1,"Stratified random survey set",2550,0.73,1,"AMERICAN LOBSTER"
"NED2012002",113,"2012-03-12 17:03:00",66,66,4.11,10.46,42.3491666666667,-65.2383333333333,2012,1,"Stratified random survey set",2550,3.82,4,"AMERICAN LOBSTER"
"NED2013002",109,"2013-03-17 18:36:00",56,59,NA,NA,42.1513333333333,-66.7056666666667,2013,5,"Comparative fishing experiment",2550,40.38,40,"AMERICAN LOBSTER"
"NED2017020",84,"2017-07-13 08:37:00",35,36,13.32,12.22,41.9143333333333,-66.696,2017,1,"Stratified random survey set",2550,49.14,39,"AMERICAN LOBSTER"
"NED2017020",130,"2017-07-17 18:10:00",228,237,16.03,6.36,42.7836666666667,-63.5655,2017,1,"Stratified random survey set",2550,0.648,1,"AMERICAN LOBSTER"
"NED2014002",22,"2014-02-23 09:14:00",33,37,NA,NA,42.1116666666667,-67.0371666666667,2014,1,"Stratified random survey set",2550,1,1,"AMERICAN LOBSTER"
"TEL2018023",74,"2018-07-24 17:24:00",40,42,12.3,9.8,44.4498333333333,-66.1936666666667,2018,1,"Stratified random survey set",2550,270.88,505,"AMERICAN LOBSTER"
"NED2017020",33,"2017-07-08 02:12:00",79,82,13.79,7.83,43.7806666666667,-66.9573333333333,2017,1,"Stratified random survey set",2550,1.38,3,"AMERICAN LOBSTER"
"NED2013022",52,"2013-07-08 03:28:00",75,76,10.41,8.78,43.3215,-66.7611666666667,2013,1,"Stratified random survey set",2550,0.648,1,"AMERICAN LOBSTER"
"NED2015017",52,"2015-07-08 01:30:00",90,90,8.94,4.94,42.9351666666667,-65.808,2015,1,"Stratified random survey set",2550,4.5,4,"AMERICAN LOBSTER"
"NED2013022",125,"2013-07-18 01:45:00",57,58,18.22,9.75,43.3325,-61.171,2013,1,"Stratified random survey set",2550,24.42,8,"AMERICAN LOBSTER"
"NED2011025",33,"2011-07-09 05:10:00",36,39,9.03,7.4,42.7138333333333,-66.0743333333333,2011,1,"Stratified random survey set",2550,66.26,45,"AMERICAN LOBSTER"
"NED2014102",31,"2014-03-17 17:01:00",44,47,NA,NA,44.8001666666667,-65.7958333333333,2014,5,"Comparative fishing experiment",2550,20.66,29,"AMERICAN LOBSTER"
"NED2011025",59,"2011-07-11 21:11:00",36,38,11.01,10.39,45.2401666666667,-65.08,2011,1,"Stratified random survey set",2550,16.57,21,"AMERICAN LOBSTER"
"NED2012022",79,"2012-07-14 03:59:00",30,31,13.22,12.16,45.2131666666667,-65.3201666666667,2012,1,"Stratified random survey set",2550,18.14,34,"AMERICAN LOBSTER"
"NED2017020",60,"2017-07-10 20:21:00",50,55,9.83,7.74,44.3933333333333,-66.7398333333333,2017,1,"Stratified random survey set",2550,18.93,43,"AMERICAN LOBSTER"
"NED2015017",64,"2015-07-09 09:22:00",NA,NA,12.74,10.4,42.5896666666667,-66.7716666666667,2015,1,"Stratified random survey set",2550,4.75,5,"AMERICAN LOBSTER"
"NED2013002",29,"2013-03-01 14:40:00",95,97,6.12,8.13,42.0858333333333,-67.6783333333333,2013,1,"Stratified random survey set",2550,1.91,2,"AMERICAN LOBSTER"
"NED2015017",233,"2015-08-16 15:10:00",50,50,19.46,8.98,43.1863333333333,-61.4733333333333,2015,1,"Stratified random survey set",2550,7.41,2,"AMERICAN LOBSTER"
"NED2015017",55,"2015-07-08 11:47:00",49,50,12.4,6.54,42.5916666666667,-65.638,2015,1,"Stratified random survey set",2550,18.82,17,"AMERICAN LOBSTER"
"NED2013028",115,"2013-08-12 18:27:00",46,46,NA,NA,42.9258333333333,-64.7236666666667,2013,5,"Comparative fishing experiment",2550,3.41,3,"AMERICAN LOBSTER"
"NED2014018",67,"2014-07-25 18:51:00",175,177,16.89,8.13,42.3586666666667,-67.074,2014,1,"Stratified random survey set",2550,4.31,5,"AMERICAN LOBSTER"
"NED2017020",82,"2017-07-13 03:07:00",34,35,13.57,10.03,42.114,-66.9865,2017,1,"Stratified random survey set",2550,51.22,34,"AMERICAN LOBSTER"
"NED2012022",93,"2012-07-15 20:33:00",110,115,17.66,9.34,43.8521666666667,-67.3433333333333,2012,1,"Stratified random survey set",2550,1.95,1,"AMERICAN LOBSTER"
"TEL2017002",5,"2017-03-21 17:28:00",48,54,5.6,7.9,41.7755,-66.0951666666667,2017,1,"Stratified random survey set",2550,1.84,1,"AMERICAN LOBSTER"
